index,CityST,AirportDist,pop,lon,lat,BaseDist,count,per_capita,sqrt_airport,sqrt_base,sqrt_per_capita,cubert_per_capita,log_airport,log_base,log_per_capita
2693,"Hopkinsville, KY",21.9368831409,27734.2,-87.4889532,36.8657651,23.0368289369,10,0.0003605656554,4.68368264733,4.79966966956,0.0189885664388,0.0711751054054,3.0881693819,3.13709419341,-7.92783649466
2694,"Mountlake Terrace, WA",5.37098746096,19426.8571429,-122.3066395,47.7909667,22.9976499603,7,0.00036032591111,2.31753909589,4.79558650848,0.0189822525299,0.0711593268565,1.68101177634,3.13539203507,-7.92850162742
2695,"Mondovi, WI",23.0477640147,2777.0,-91.6898879,44.7185727,112.625255223,1,0.000360100828232,4.80080868341,10.612504663,0.0189763228322,0.0711445068636,3.13756875887,4.72406598206,-7.92912648731
2696,"Carrabelle, FL",37.7218337307,2778.0,-84.664348,29.8532645,93.1164284789,1,0.000359971202304,6.14181029752,9.64968540829,0.0189729070599,0.0711359691812,3.63023907087,4.53385062928,-7.92948652331
2697,"Carson City, NV",35.8914828157,52784.0,-119.7674034,39.1637984,37.2851097699,19,0.000359957562898,5.99095007621,6.10615343485,0.0189725476122,0.0711350707162,3.58050001987,3.61859404507,-7.9295244143
2698,"Caldwell, ID",39.2829067548,41678.5333333,-116.6894156,43.6678736,40.0499416807,15,0.000359897501192,6.26760773779,6.32850232525,0.018970964688,0.071131114017,3.67078948163,3.69012721735,-7.92969128597
2699,"Lewistown, PA",36.3196649577,8338.0,-77.571382,40.5992395,48.2672137029,3,0.000359798512833,6.02657987234,6.94746095368,0.0189683555648,0.0711245919768,3.59235932896,3.87675252484,-7.92996636977
2700,"Greenwood, AR",20.5933002713,8338.66666667,-94.197201971,35.214179,14.7216852212,3,0.000359769747362,4.53798416384,3.83688483293,0.0189675973007,0.0711226964836,3.02496579335,2.68932159188,-7.9300463218
2701,"Pinehurst, NC",8.70138177199,11118.75,-79.4694767,35.1954345,17.8556584748,4,0.000359752670039,2.94981046374,4.22559563551,0.0189671471244,0.0711215711301,2.16348183742,2.88232045938,-7.93009379029
2702,"Hoxie, AR",50.9251960475,2780.0,-91.0973473,36.1084031,139.58946952,1,0.000359712230216,7.13618918243,11.8147987507,0.0189660810453,0.0711189061033,3.93035781184,4.93870575425,-7.93020620668
2703,"Dayton, OH",14.3394861065,158541.964912,-84.1916166614,39.758947393,13.2617795805,57,0.000359526261905,3.78675139222,3.641672635,0.0189611777563,0.0711066480244,2.66301699816,2.58488618243,-7.93072333227
2704,"Sturgis, MI",33.0259691844,11139.5,-85.4191482,41.799217,55.6396484931,4,0.0003590825441,5.7468225294,7.45919891765,0.0189494734518,0.0710773833336,3.49729419697,4.01889604951,-7.93195826805
2705,"West Plains, MO",115.552845329,11146.0,-91.8523711,36.7281154,118.396308484,4,0.000358873138346,10.7495509362,10.8810067771,0.0189439472747,0.0710635639416,4.74972796064,4.77403754362,-7.93254160701
2706,"American Fork, UT",18.7310590106,25088.8888889,-111.7957645,40.3768954,12.9644304533,9,0.000358724534987,4.32793934923,3.60061528816,0.0189400246828,0.0710537538434,2.93018305573,2.56220948847,-7.93295577603
2707,"Rexburg, ID",41.2435952405,22304.125,-111.7870222,43.8235163,284.39545908,8,0.000358678047222,6.42211766013,16.8640285543,0.018938797407,0.0710506843824,3.71949583383,5.65036573113,-7.93308537624
2708,"Collinsville, IL",18.5768469326,25094.5555556,-89.9845476,38.6703267,18.2292871428,9,0.000358643530469,4.31008665024,4.26957692785,0.0189378861141,0.0710484051633,2.92191601676,2.9030294844,-7.93318161412
2709,"Deltona, FL",13.9024371388,80867.7931034,-81.2636738,28.9005446,49.6572672046,29,0.000358610008844,3.72859720791,7.04679127012,0.018937001052,0.0710461915147,2.63206415849,3.90514474845,-7.9332750863
2710,"Hollidaysburg, PA",15.6841833253,5579.5,-78.3889024,40.4272949,82.5373875707,2,0.000358455058697,3.960326164,9.0850089472,0.0189329094092,0.0710359573667,2.75265277304,4.41325137336,-7.93370726507
2711,"Parowan, UT",43.1617764387,2790.0,-112.662992,37.523591,255.687407453,1,0.000358422939068,6.56976228175,15.9902284991,0.0189320611416,0.0710338355602,3.76495529892,5.54395563374,-7.93379687482
2712,"La Puente, CA",17.3853193014,39077.5714286,-117.9495083,34.0200114,32.0917509719,14,0.000358261772372,4.16957063754,5.66495816153,0.0189278042142,0.0710231870556,2.85562613178,3.46859901804,-7.93424663102
2713,"Sayre, PA",36.9941309081,5587.0,-76.515499,41.9789631,75.8311534507,2,0.000357973867908,6.08228007478,8.70810848868,0.0189201973538,0.0710041568622,3.61075927596,4.3285092036,-7.9350505689
2714,"Sikeston, MO",3.38649856803,16767.3333333,-89.5878579,36.876719,136.252139445,6,0.000357838654527,1.8402441599,11.6727091733,0.0189166237613,0.0709952158733,1.21979651683,4.91450713577,-7.93542835883
2715,"Cache, OK",31.1902555334,2796.0,-98.7514573,34.619794,35.0297421289,1,0.00035765379113,5.58482367971,5.91859291799,0.0189117368618,0.0709829881301,3.44010572339,3.55619747575,-7.93594510335
2716,"Tallmadge, OH",5.98272609123,16781.0,-81.4418151,41.1014865,35.6030291256,6,0.000357547226029,2.44596117942,5.96682739197,0.018908919219,0.0709759374936,1.78887633218,3.57243072204,-7.93624310377
2717,"Boonton, NJ",10.9991568666,8396.66666667,-74.4070971,40.9025989,13.1919018567,3,0.000357284636761,3.31649768078,3.63206578364,0.0189019744143,0.070958557893,2.39781862137,2.57960314562,-7.93697779201
2718,"Mountville, PA",10.3518014437,2802.0,-76.4307964,40.0392642,33.1720298932,1,0.000356887937188,3.21742155207,5.75951646349,0.0188914778985,0.0709322859785,2.3371605571,3.50170704775,-7.9380887269
2719,"Calabasas, CA",13.1590084981,22419.75,-118.6440973,34.1446643,34.9111262621,8,0.000356828242955,3.6275347687,5.90856380706,0.0188898979075,0.07092833097,2.57710658097,3.55280558247,-7.93825600413
2720,"Altoona, PA",25.5162408222,50454.7222222,-78.3984501,40.5174406,89.8865659102,18,0.000356755506863,5.05136029424,9.48085259406,0.0188879725451,0.070923511284,3.23931514442,4.49854849661,-7.93845986553
2721,"Pataskala, OH",18.5340933975,14019.4,-82.6743341,39.9956193,18.900676725,5,0.000356648644022,4.30512408619,4.34749085393,0.0188851434737,0.070916429081,2.9196119224,2.93919772698,-7.93875945123
2722,"Brownsville, PA",20.6033136858,2804.0,-79.8839357,40.0236854,47.3432501432,1,0.000356633380884,4.53908731859,6.88064314895,0.018884739365,0.07091541742,3.02545192139,3.85742425706,-7.93880224815
2723,"Minster, OH",18.06035448,2805.0,-84.3760612,40.3931033,40.8094016172,1,0.000356506238859,4.24974757839,6.38822366681,0.0188813728012,0.0709069891554,2.8937191757,3.70891248666,-7.93915881796
2724,"Milliken, CO",18.9733107819,5610.0,-104.85525,40.3294268,55.7281087339,2,0.000356506238859,4.3558364044,7.46512616999,0.0188813728012,0.0709069891554,2.94303329597,4.02048466478,-7.93915881796
2725,"Newport Beach, CA",8.45138481384,81345.5172414,-117.927675693,33.6184814,19.3932952363,29,0.000356503971988,2.90712655621,4.40378192424,0.0188813127718,0.070906838866,2.13433031124,2.96492739996,-7.93916517655
2726,"Avenal, CA",39.8713217678,14025.6,-120.1290272,36.0041223,35.5789875682,5,0.000356490987908,6.31437421823,5.96481245038,0.0188809689346,0.0709059780329,3.68565731278,3.57175522675,-7.93920159779
2727,"West, TX",26.7415834831,2807.0,-97.2180635,31.8515484,96.3860523285,1,0.000356252226576,5.17122649698,9.81763985531,0.0188746450715,0.070890144639,3.28621978769,4.56836150576,-7.93987157636
2728,"Wentworth, NC",37.0884824346,2807.0,-79.744144,36.3926798,108.874808853,1,0.000356252226576,6.09003139849,10.4343092178,0.0188746450715,0.070890144639,3.61330647491,4.69019867952,-7.93987157636
2729,"Fredonia, NY",12.2736718006,11230.0,-79.32059975,42.39214115,84.403070472,4,0.000356188780053,3.5033800537,9.18711437134,0.0188729642625,0.0708859360101,2.50745646421,4.43560378094,-7.94004968661
2730,"East Tawas, MI",6.46573103719,2808.0,-83.4902519,44.2794611,89.4006388774,1,0.000356125356125,2.5427801787,9.4551911074,0.0188712839024,0.0708817283805,1.86651608196,4.49312782843,-7.94022776515
2731,"Strasburg, PA",10.9530942464,2809.0,-76.1821771,40.0387098,52.3118683104,1,0.000355998576006,3.30954592753,7.23269440184,0.0188679245283,0.0708733161174,2.39362199592,3.95722327287,-7.9405838271
2732,"El Paso, IL",23.425089288,2810.0,-89.007852,40.6758686,57.5818642754,1,0.000355871886121,4.83994724021,7.58827149458,0.0188645669476,0.0708649078463,3.15380763977,4.05320766179,-7.94093976233
2733,"University Place, WA",6.43661942676,30923.8181818,-122.540082888,47.216134,10.2415783706,11,0.000355712866223,2.53704935442,3.2002466109,0.0188603516993,0.0708543510422,1.86200346856,2.32645574549,-7.94138670811
2734,"Pickerington, OH",16.8168225144,16874.5,-82.7535049,39.8842304,15.665404349,6,0.000355566090847,4.10083192955,3.95795456631,0.0188564601887,0.0708446043189,2.82237972555,2.75145473633,-7.94179941644
2735,"Batavia, IL",8.32333847247,25318.6666667,-88.3125738,41.8500284,54.9252044414,9,0.000355468955711,2.88501966587,7.41115405598,0.0188538843667,0.070838152516,2.11906343306,4.00597234046,-7.94207263824
2736,"Leesburg, FL",31.0857937874,16882.1666667,-81.8778582,28.810823,2.90008916522,6,0.000355404618286,5.57546354911,1.7029648162,0.018852178078,0.0708338785194,3.43675092342,1.06474148315,-7.94225364771
2737,"Ruidoso Downs, NM",16.2310719631,2815.0,-105.6044291,33.3289733,70.7629256665,1,0.000355239786856,4.02878045606,8.41207023666,0.0188478058897,0.070822926256,2.7869274276,4.25933521477,-7.94271754057
2738,"Glencoe, MN",73.3560354283,5631.0,-94.1735879,44.83621245,77.0268574452,2,0.000355176700408,8.56481379998,8.77649459894,0.01884613224,0.0708187335656,4.2953247838,4.34415415903,-7.94289514469
2739,"Dunbar, WV",12.6447785504,8448.66666667,-81.7457687,38.3667804667,12.727053766,3,0.000355085615087,3.55594973958,3.56749965186,0.018843715533,0.0708126792096,2.53724436715,2.54372994556,-7.94315162831
2740,"Southern Pines, NC",7.07497407199,11272.0,-79.3922539,35.1740471,18.0439788047,4,0.000354861603974,2.65988234176,4.24782047699,0.0188377706742,0.070797784995,1.95656377879,2.8928120449,-7.94378269246
2741,"Tarrytown, NY",8.53211013813,11277.0,-73.8587461,41.0762077,26.0753397483,4,0.000354704265319,2.92097759973,5.10640183968,0.0188335940627,0.0707873199998,2.14383670935,3.26099003046,-7.94422617111
2742,"Chevy Chase, MD",11.6142014784,2824.0,-77.0743833,38.9932072,1.92607641382,1,0.000354107648725,3.40796148429,1.38783155095,0.0188177482374,0.0707476093687,2.45222861469,0.655484987469,-7.94590959861
2743,"Roxboro, NC",58.499037791,8473.33333333,-79.0400119333,36.3940292667,119.354875359,3,0.000354051927616,7.64846636856,10.9249656914,0.0188162676325,0.0707438983107,4.06901030609,4.78210120121,-7.94606696741
2744,"Seymour, IN",66.0765480773,16960.3333333,-85.8902547,38.9592201,40.6854940983,6,0.000353766631945,8.12874824787,6.37851817418,0.0188086850137,0.0707248913516,4.19081388931,3.70587161856,-7.94687309401
2745,"Whitehall, PA",5.19700256315,14144.0,-79.9908855,40.3611806,8.86565160067,5,0.00035350678733,2.27969352395,2.97752440807,0.0188017761749,0.0707075710979,1.64808202922,2.18218443944,-7.94760787244
2746,"Pleasanton, TX",47.4274473815,8488.66666667,-98.4786269,28.967194,48.1540550733,3,0.000353412392995,6.88675884444,6.93931229109,0.0187992657568,0.0707012770289,3.85920111979,3.87440535221,-7.9478749308
2747,"Perkins, OK",69.8755578605,2831.0,-97.0336417,35.9739448,69.4096516815,1,0.000353232073472,8.35916011693,8.33124550602,0.0187944692256,0.0706892504846,4.24671591514,4.24002593106,-7.94838528511
2748,"Santa Paula, CA",15.5007568606,28310.1,-119.06113704,34.36333179,26.7782447843,10,0.000353230825748,3.93710005722,5.17477002236,0.0187944360316,0.0706891672525,2.74088885245,3.28758979608,-7.94838881743
2749,"Novato, CA",4.19652014548,48140.1176471,-122.5697032,38.1074198,57.3153395626,17,0.000353135821658,2.04854097969,7.57068950378,0.0187919084091,0.070682829223,1.43425564507,4.04856829405,-7.94865781113
2750,"Laurel, MS",31.9286588488,19833.5714286,-89.1306124,31.6940509,57.5270443665,7,0.000352936939533,5.65054500458,7.58465848714,0.0187866159681,0.0706695574729,3.46350400299,4.05225517404,-7.94922115854
2751,"Montgomery City, MO",67.5717692317,2834.0,-91.4482167,38.9103198,95.7294869062,1,0.000352858151023,8.22020493855,9.78414466912,0.0187845189191,0.0706642983998,4.21319028091,4.56152636914,-7.94944442025
2752,"Sea Isle City, NJ",24.9086431057,2835.0,-74.6897791,39.1548404,34.4728594436,1,0.000352733686067,4.9908559492,5.87135925009,0.0187812056606,0.0706559888632,3.21521485592,3.54017233165,-7.94979721616
2753,"Winchester, KY",37.696496251,17015.0,-84.1796503,37.990079,35.1639461982,6,0.000352630032324,6.13974724651,5.92991957772,0.0187784459507,0.0706490672342,3.6295671525,3.56002130196,-7.95009111771
2754,"Belton, TX",12.0093341759,17018.3333333,-97.464453,31.0560132,30.7926963136,6,0.000352560963667,3.46544862549,5.54911671472,0.0187766068198,0.0706444543213,2.48568419541,3.42727752918,-7.95028700409
2755,"Pottsville, AR",71.6423605058,2838.0,-92.9971159,35.1486968,69.3703948919,1,0.000352360817477,8.46418102983,8.32888917515,0.0187712763945,0.0706310836836,4.2716865262,4.23946018993,-7.95085485772
2756,"Heyworth, IL",18.8516084266,2841.0,-88.9736633,40.313378,72.1897611666,1,0.00035198873636,4.34184389708,8.49645580031,0.0187613628599,0.0706062135816,2.93659823792,4.27929822375,-7.95191138185
2757,"Canton, OH",14.0847258281,79572.7142857,-81.3784445,40.7989522,53.2206061667,28,0.00035187941308,3.75296227374,7.29524544938,0.0187584491118,0.0705989030236,2.64509093562,3.97444565531,-7.95222201754
2758,"Lewiston, ID",4.67904686631,31277.4545455,-117.0176569,46.4165506,139.600925739,11,0.00035169102345,2.16311046096,11.8152835657,0.0187534269788,0.0705863016656,1.54309442814,4.93878782167,-7.95275754213
2759,"Pecos, TX",4.15269099375,8538.0,-103.448825261,31.4240760333,282.475029338,3,0.000351370344343,2.03781525015,16.8069934652,0.0187448751488,0.0705648411278,1.42375655633,5.64359015496,-7.95366977865
2760,"Lakeway, TX",21.8587364469,11391.0,-97.9875325,30.3644888,69.4084845624,4,0.000351154420156,4.67533276323,8.33117546103,0.0187391147111,0.0705503836583,3.08460067901,4.24000911598,-7.95428448778
2761,"Newton, IL",33.2702389122,2849.0,-88.1625389,38.9908766,90.6057114364,1,0.000351000351,5.76803596662,9.51870324343,0.0187350033627,0.070540064145,3.50466327101,4.5065172512,-7.9547233345
2762,"Sandstone, MN",85.5941040297,2849.0,-92.8674231,46.1310598,93.6469070256,1,0.000351000351,9.25170816821,9.67713320284,0.0187350033627,0.070540064145,4.44961640262,4.53953140139,-7.9547233345
2763,"Magnolia, AR",39.9521832445,11397.25,-93.18405545,33.265891925,79.7112565271,4,0.000350961854833,6.32077394347,8.92811606819,0.0187339759484,0.0705374852099,3.68768332014,4.37841081205,-7.95483301609
2764,"Los Gatos, CA",15.6513726083,28504.8,-121.9746797,37.226611,21.3935504144,10,0.000350818107827,3.95618156918,4.6253162502,0.0187301390232,0.0705278536438,2.75055861974,3.0630894941,-7.95524268013
2765,"Nicholasville, KY",17.569776931,22805.625,-84.5729961,37.8806341,35.6699423813,8,0.000350790649237,4.19163177426,5.97243186494,0.0187294060033,0.0705260135202,2.8661802061,3.57430838404,-7.95532095336
2766,"Syracuse, NY",3.63300984163,151209.754717,-76.1472685943,43.0479845755,6.88978123215,53,0.00035050648749,1.90604560324,2.62483927739,0.0187218184878,0.0705069649232,1.29006146219,1.93003933302,-7.95613134242
2767,"Avon Lake, OH",18.1500139754,19976.5714286,-82.0282001,41.5053178,82.8128880899,7,0.000350410480849,4.26028332102,9.10015868487,0.0187192542813,0.0705005268541,2.89867133071,4.41658370254,-7.95640528825
2768,"Evergreen Park, IL",11.5551316155,19990.4285714,-87.6505956857,41.7321413714,60.8710564621,7,0.000350167580199,3.39928398571,7.80199054486,0.0187127651671,0.0704842330282,2.44712963401,4.10875779839,-7.9570987175
2769,"Duncan, OK",3.45185083011,22852.25,-97.9578129,34.5023029,41.3193745474,8,0.000350074937916,1.85791572201,6.42801482165,0.0187102896267,0.0704780165797,1.23891055969,3.72133150734,-7.95736331807
2770,"Madison, WI",8.15418014466,217185.605263,-89.3837613,43.074761,7.74901455371,76,0.000349931110342,2.85555251128,2.78370518441,0.0187064456897,0.0704683633411,2.09853069695,2.04756568092,-7.95777425045
2771,"Crandall, TX",39.0650499026,2858.0,-96.4558196,32.6279113,49.2371734802,1,0.000349895031491,6.25020398888,7.0169205126,0.0187054813221,0.070465941431,3.66522820287,3.89664889675,-7.95787735849
2772,"Topeka, KS",5.232994524,125770.204545,-95.6753191023,39.0489893909,10.9710447256,44,0.000349844386109,2.28757393848,3.3122567421,0.0187041275153,0.0704625414145,1.65498368095,2.39525950454,-7.95802211347
2773,"Scotts Valley, CA",35.462688097,11433.75,-122.0146841,37.0510595,40.4306571981,4,0.00034984147808,5.95505567539,6.35851061162,0.0187040497775,0.0704623461775,3.56848110423,3.69958833873,-7.95803042585
2774,"Starkville, MS",22.1483030122,22878.5,-88.8298541767,33.45936245,40.5748268889,8,0.000349673274035,4.70619836091,6.36983727335,0.0186995527763,0.0704510515842,3.09776088011,3.70314784694,-7.95851134222
2775,"Tompkinsville, KY",71.0525902071,2861.0,-85.6916396,36.7022797,106.131210958,1,0.000349528137015,8.42926985018,10.3020003377,0.0186956716118,0.070441302988,4.26342031,4.66467616785,-7.95892649305
2776,"Mason City, IA",18.4542360416,28613.4,-93.19338142,43.15105908,169.509876355,10,0.000349486604178,4.29583938731,13.0195958599,0.018694560818,0.0704385128044,2.91529393988,5.1329111927,-7.95904532556
2777,"Olathe, KS",8.7533342793,108811.473684,-94.8161127,38.8843867,17.5242297233,38,0.000349227877478,2.95860343394,4.18619513679,0.0186876396979,0.0704211265176,2.16943468828,2.86358447893,-7.95978590477
2778,"East Bethel, MN",18.1239626956,11454.75,-93.2024487,45.3194095,26.8087166528,4,0.00034920011349,4.25722476452,5.17771345797,0.0186868968395,0.0704192602833,2.89723496852,3.28872708287,-7.959865409
2779,"Gardner, MA",19.7248884468,20050.2857143,-71.998133,42.5750883,31.3824743216,7,0.000349122207022,4.44127103956,5.60200627647,0.018684812202,0.0704140230533,2.98188121129,3.44624959447,-7.96008853367
2780,"Pottsville, PA",35.1372268015,14324.0,-76.1953701,40.6851324,43.6190680058,5,0.000349064507121,5.9276662188,6.60447333296,0.018683268106,0.0704101436992,3.55926116108,3.77549439433,-7.96025381868
2781,"Gulfport, MS",4.93819038164,65927.8695652,-89.0928155,30.3674198,3.1428267852,23,0.000348866119164,2.2222039469,1.77280195882,0.0186779581101,0.0703968021617,1.59699894458,1.145122645,-7.96082232207
2782,"Northampton, MA",11.6094405612,28677.7,-72.6306344,42.3190227,15.9829967742,10,0.000348702999194,3.40726291342,3.99787403181,0.0186735909561,0.0703858285973,2.45181860861,2.77152545556,-7.96129000325
2783,"Deer Park, OH",11.5287337406,5736.0,-84.3946627,39.2053367,73.7014679994,2,0.000348675034868,3.39539890743,8.58495591133,0.0186728421743,0.0703839470104,2.44484250523,4.30002271758,-7.96137020172
