,CityST,lon,pop,AirportDist,lat,BaseDist,count,per_capita_sum,per_capita_avg,sqrt_airport,sqrt_base,sqrt_per_capita,cubert_per_capita,log_airport,log_base,log_per_capita
1496,"Wilmington, NC",-77.9447107,95786.6935484,6.31786614929,34.2257282,24.6348485025,62,0.000671470958724,0.000647271533271,2.51353658205,4.9633505319,0.0259127566794,0.0875673911839,1.84338151654,3.20416204629,-7.3060397913
1497,"Red Oak, IA",-95.195198325,5976.0,58.8464974956,41.0027008,59.1506037008,4,0.000670371884765,0.000669344042838,7.67114707821,7.69094296564,0.0258915407955,0.0875195878766,4.07493231614,4.08008679664,-7.30767794768
1498,"Perham, MN",-95.64284175,2985.0,101.19703902,46.5064119,99.6222846738,2,0.000670016750419,0.000670016750419,10.0596739022,9.98109636632,0.0258846817716,0.0875041304355,4.61706949772,4.60138588127,-7.30820784527
1499,"Guntersville, AL",-86.2660747542,7484.6,47.8989217625,34.420525,46.0562325329,5,0.000669700645826,0.000668038372124,6.92090469249,6.78647423431,0.0258785750347,0.0874903671932,3.86909299399,3.82986309628,-7.3086797427
1500,"Laurel, MD",-76.8483061,22709.3333333,7.82546214108,39.0992752,9.2281959778,15,0.000669236143001,0.000660521371536,2.79740274917,3.03779459111,0.0258695988179,0.0874701348091,2.05738279425,2.22226357739,-7.30937358104
1501,"Crown Point, IN",-87.3653136,24500.375,18.9509793326,41.4169806,65.7801059574,16,0.000669010912606,0.000653051228808,4.35327225574,8.11049357052,0.0258652452648,0.0874603210616,2.94185561001,4.18631745154,-7.30971018615
1502,"Medina, WA",-122.2264453,2990.0,7.78030203757,47.620548,32.2600492506,2,0.000668929318221,0.00066889632107,2.78931927853,5.67979306406,0.0258636679189,0.0874567652844,2.05159515975,3.47382959937,-7.3098321563
1503,"Canyon Lake, CA",-117.2730931,10474.0,18.1986208979,33.6850215,21.7961648426,7,0.000668610333293,0.000668321558144,4.26598416522,4.66863629367,0.0258575005229,0.0874428615605,2.90134581637,3.08173402967,-7.31030912898
1504,"Spring Lake, NJ",-74.0293941,2993.0,30.6248278233,40.1535132,16.3144583903,2,0.000668225860341,0.000668225860341,5.53397034897,4.03911604071,0.0258500649968,0.0874260975055,3.42181104675,2.79205173245,-7.31088432729
1505,"New Kensington, PA",-79.7647705,15909.4,6.39743369818,40.5697893,24.2184884819,10,0.00066809202056,0.000628559216564,2.52931486735,4.92122835092,0.0258474760965,0.0874202602222,1.85589692529,3.18711632833,-7.31108463859
1506,"Seminole, OK",-96.6263487,7488.0,74.1503676806,35.1705939,73.7512467625,5,0.000667735042735,0.000667735042735,8.61106077557,8.58785460767,0.0258405697061,0.0874046871907,4.30609502718,4.30069790033,-7.31161910572
1507,"Crossville, TN",-85.0269015,10535.8571429,52.1727503887,35.9489566,94.9965373973,7,0.000667159051591,0.000664397770878,7.22307070357,9.74661671542,0.0258294222078,0.0873795480735,3.95456033538,4.55384044249,-7.31248208232
1508,"Lancaster, PA",-76.3056686,58497.1538462,1.37041650587,40.03813,42.6087611821,39,0.000667057501784,0.000666699103046,1.17064790004,6.52753867718,0.0258274563553,0.0873751144348,0.315114712519,3.75205989368,-7.31263430619
1509,"Nesquehoning, PA",-75.8110277,3031.5,17.0740042618,40.864534,48.8155965778,2,0.000667056433876,0.000659739402936,4.13207021501,6.98681591126,0.0258274356814,0.0873750678079,2.8375570882,3.8880498638,-7.31263590712
1510,"Blackfoot, ID",-112.3483569,10598.5714286,37.093593238,43.1900388,211.157407297,7,0.000666726882861,0.000660466370131,6.09045098806,14.5312562188,0.02582105503,0.087360676579,3.6134442657,5.3526038615,-7.31313006688
1511,"Papillion, NE",-96.0422378,16968.8181818,11.5824001427,41.1544433,11.2061990953,11,0.000666615134913,0.000648247855693,3.40329254439,3.34756614502,0.0258188910473,0.087355795559,2.44948671688,2.41646711583,-7.31329768771
1512,"Delmar, MD",-75.5774249,3003.0,14.1051878828,38.4559495,75.521078481,2,0.000666000666001,0.000666000666001,3.75568740483,8.69028644413,0.0258069887046,0.0873289465226,2.64654266466,4.32441180247,-7.31421988742
1513,"Magnolia, NJ",-75.0390591,4521.0,16.5874465239,39.8545581,39.3695218196,3,0.000665599385627,0.000663570006636,4.07276890136,6.27451367196,0.0257992128877,0.087311403781,2.80864617577,3.67299195908,-7.31482259149
1514,"Corte Madera, CA",-122.5274755,9038.5,5.37509702255,37.9254806,63.4330363182,6,0.00066488914049,0.000663826962438,2.3184255482,7.96448594187,0.0257854443532,0.08728033676,1.68177662456,4.1499848033,-7.31589023724
1515,"Tuttle, OK",-97.8122658,6019.0,22.2992902374,35.2908947,22.5950853408,4,0.000664562219638,0.000664562219638,4.72221243036,4.75342879833,0.0257791043219,0.0872660293924,3.10455485004,3.11773241983,-7.31638205043
1516,"Sanford, FL",-81.2680328,49943.9354839,4.81853840352,28.8117179,54.7294251088,31,0.00066433614676,0.000620695980396,2.19511694529,7.39793384053,0.0257747191403,0.0872561327921,1.57247064629,4.00240150097,-7.31672229147
1517,"Lake Worth, TX",-97.44502,4520.66666667,3.98125155416,32.8048507,3.98147319556,3,0.00066388324234,0.00066361893526,1.99530738338,1.99536292327,0.0257659318159,0.0872362996237,1.38159623071,1.38165190045,-7.3174042638
1518,"Celina, TX",-96.7844417,6028.0,24.3090602364,33.3245586,66.4473461405,4,0.000663570006636,0.000663570006636,4.93042191262,8.15152416058,0.0257598526128,0.0872225774204,3.19084913009,4.19640984667,-7.31787619863
1519,"Freer, TX",-98.6177929,3029.5,60.2143161555,27.8827965,26.0791741349,2,0.000663408348806,0.000660174946361,7.7597884092,5.10677727485,0.0257567146353,0.0872154938383,4.09791013393,3.26113706995,-7.31811984666
1520,"West Bend, WI",-88.1834042105,29320.6842105,37.0343866946,43.4264753158,57.9809222808,19,0.00066260587967,0.000648006706241,6.08558844276,7.61452048922,0.0257411320588,0.087180313907,3.61184685117,4.06011403025,-7.3193301945
1521,"Waynesboro, PA",-77.5777692,10568.0,14.0311012138,39.755927,21.3226907177,7,0.000662376987131,0.000662376987131,3.74581115565,4.61764991286,0.0257366856283,0.0871702741422,2.64127638097,3.05977179761,-7.31967569715
1522,"Lago Vista, TX",-97.9883477,6041.0,26.5921406269,30.4601975,73.1099508414,4,0.000662142029465,0.000662142029465,5.15675679346,8.55043571062,0.0257321205785,0.0871599659407,3.28061570698,4.29196448391,-7.32003047902
1523,"Murray, KY",-88.314761,16726.0909091,64.5450751687,36.6103334,73.7780576556,11,0.000662124787376,0.000657655160419,8.03399496942,8.58941544318,0.0257317855458,0.0871592093896,4.16736381955,4.30106136566,-7.32005651922
1524,"Chesapeake Beach, MD",-76.534678,4895.33333333,28.6754845601,38.6862299,31.0878328334,3,0.000662110115914,0.000612828544192,5.35494953852,5.57564640498,0.0257315004598,0.0871585656225,3.35604256122,3.43681651541,-7.32007867762
1525,"Roosevelt, UT",-109.965496575,6046.0,43.5011013223,40.3300275,154.793896967,4,0.000661594442607,0.000661594442607,6.59553646964,12.4416195476,0.0257214782353,0.0871359324189,3.77278625553,5.0420945351,-7.32085781422
1526,"Hummelstown, PA",-76.7083033,4538.0,9.2602672849,40.2653681,8.70760367739,3,0.000661084178052,0.000661084178052,3.04306872826,2.95086490328,0.0257115572856,0.0871135250292,2.2257329127,2.16419662986,-7.32162937667
1527,"Drumright, OK",-96.6011294,3033.5,55.7402826551,35.9884013,67.772421341,2,0.000660489613646,0.000659304433822,7.46594151163,8.23240070338,0.0256999924834,0.087087401207,4.020703093,4.21615534731,-7.32252915911
1528,"Ellwood City, PA",-80.2864515,9362.0,12.4820481355,40.8617303,40.7449373121,6,0.000659340768564,0.000640888698996,3.53299421674,6.38317611476,0.0256776316775,0.0870368790918,2.5242914629,3.70733159423,-7.32427005762
1529,"Boca Raton, FL",-80.0830984,80910.2692308,3.29502196012,26.3586885,100.885884511,52,0.00065924045856,0.00064268726942,1.81521953497,10.0441965588,0.0256756783466,0.08703246503,1.19241283261,4.61399002175,-7.32442220601
1530,"Corbin, KY",-84.0968761,7589.8,15.4631558991,36.9486986,82.5050769656,5,0.000659197107479,0.000658778887454,3.93232194754,9.08323053575,0.0256748341276,0.0870305572617,2.73846015552,4.41285983042,-7.32448796731
1531,"Sloatsburg, NY",-74.192924,3037.0,31.9326814127,41.1545395,26.8410415496,2,0.000658544901996,0.000658544616398,5.65090093814,5.18083405926,0.0256621297245,0.0870018452947,3.46362998105,3.28993211722,-7.3254778508
1532,"Mount Vernon, OH",-82.4857181,16752.2727273,44.7964746377,40.3933956,47.4237240445,11,0.000658146735932,0.000656627323294,6.69301685622,6.88648851335,0.0256543706984,0.0869843075555,3.8021294452,3.85912261076,-7.32608264856
1533,"Asheville, NC",-82.5530862959,75942.7755102,18.3533078974,35.6018111143,105.37016142,49,0.000657993303105,0.000645222664971,4.28407608446,10.2649969031,0.0256513801404,0.0869775475203,2.90980982514,4.65747949755,-7.32631580434
1534,"Boulder City, NV",-114.793533375,13783.75,27.1798451353,35.95831635,33.0113358682,8,0.000657920093132,0.000580393579396,5.21342930664,5.7455492225,0.0256499530825,0.0869743216211,3.30247571096,3.49685101364,-7.32642707302
1535,"Napa, CA",-122.285886002,70514.5952381,9.34350023612,38.296777631,29.8775935131,42,0.000657872190726,0.000595621372543,3.05671396047,5.46604002118,0.0256490192937,0.0869722107364,2.23468093965,3.39710881864,-7.32649988452
1536,"Caribou, ME",-68.0300738333,9240.66666667,1.29375585244,46.87411665,236.555809254,6,0.000657342170576,0.000649303802034,1.13743388926,15.3803709076,0.0256386850399,0.0869488478351,0.257549501646,5.46618416003,-7.32730586748
1537,"Mohnton, PA",-75.9843804,3043.0,10.4214152012,40.2859255,54.7567826308,2,0.000657246138679,0.000657246138679,3.22822167783,7.399782607,0.0256368121786,0.0869446134755,2.34386284296,4.00290124469,-7.32745196934
1538,"Fort Walton Beach, FL",-86.6038519692,19793.7692308,8.58232861678,30.4083412923,8.37788540931,13,0.000656858974718,0.000656772333174,2.92956116454,2.89445770557,0.0256292601282,0.0869275379686,2.14970527723,2.12559554486,-7.32804121287
1539,"Clinton, MS",-90.3247484208,24444.4375,23.347726646,32.3398310188,23.4556533527,16,0.000656272880987,0.000654545640496,4.83194853511,4.84310369006,0.0256178235021,0.0869016760776,3.15049961946,3.15511154698,-7.3289338784
1540,"Cleveland, TX",-95.0854786,7619.0,31.5893204859,30.3417711,82.0231234416,5,0.000656262916348,0.000656254101588,5.6204377486,9.05666182661,0.025617629015,0.0869012362463,3.45281910416,4.4070012007,-7.3289490622
1541,"Sellersburg, IN",-85.7550735,6099.5,20.5117990718,38.3979718,9.6507229442,4,0.000655805776123,0.000655791458316,4.52899537114,3.10656127321,0.0256087050848,0.086881053645,3.02100028505,2.26703282904,-7.32964588584
1542,"Doylestown, OH",-81.6965168,3051.0,6.23273668528,40.9700549,60.9268830128,2,0.000655522779417,0.000655522779417,2.49654494958,7.80556743695,0.0256031790881,0.0868685547261,1.82981551167,4.1096745061,-7.33007750416
1543,"Rogers City, MI",-83.9567881,3074.5,42.3902542984,45.3375258,42.0647447048,2,0.000654755351073,0.000650512278419,6.51077985332,6.48573393725,0.0255881877255,0.0868346421374,3.74691848437,3.73920997192,-7.33124890191
1544,"Greensburg, PA",-79.5389289,15290.8,11.7262758754,40.3014581,41.6766490814,10,0.000654647377665,0.000653988018939,3.42436503244,6.45574543189,0.0255860778093,0.0868298686762,2.46183212508,3.72994099789,-7.331413822
1545,"Warrensburg, MO",-93.7360498,18421.6666667,16.7150317963,38.7627893,16.0828082872,12,0.000653240936085,0.000651406857867,4.08840210795,4.01033767745,0.0255585785224,0.0867676424553,2.81630842213,2.77775089323,-7.33356452877
1546,"Myerstown, PA",-76.30273205,3062.0,23.2122324597,40.35092535,27.0212392379,2,0.000653167864141,0.000653167864141,4.81790747729,5.19819576756,0.025557148983,0.0867644070402,3.14467940092,3.29662319521,-7.33367639566
1547,"West Union, OH",-83.5251819,3072.0,31.9166326465,38.81720505,116.927175965,2,0.000653017981484,0.000651041666667,5.64948074132,10.8132870102,0.0255542165109,0.0867577699129,3.46312727349,4.76155131336,-7.33390589234
1548,"Covington, VA",-79.9939484,6132.0,36.3381608927,37.7934528,89.4406424783,4,0.000652823393307,0.000652315720809,6.02811420701,9.45730630139,0.0255504088677,0.0867491516136,3.59286845334,4.49357519273,-7.33420391962
1549,"Lake Elsinore, CA",-117.3272615,46535.25,21.1616755415,33.6680772,24.4603817119,28,0.000652070871251,0.000601694414449,4.60018212047,4.94574379764,0.0255356783981,0.086715806327,3.05219178824,3.19705473569,-7.33535730371
1550,"Alamosa, CO",-105.8696009,7734.0,3.88678337573,37.469877,152.275453037,5,0.000651479343191,0.000646495991725,1.97149267707,12.3399940453,0.0255240933863,0.0866895768921,1.35758191986,5.02569107184,-7.33626486844
1551,"Greenville, PA",-80.4143736,6149.5,30.4565776764,41.4446374,30.7264576905,4,0.000651374538506,0.000650459386942,5.51874783591,5.54314510819,0.0255220402497,0.0866849280054,3.41630198647,3.42512409747,-7.33642575323
1552,"Ammon, ID",-111.972032983,11075.5,9.22322588037,43.4749278667,244.244107942,6,0.00065106865235,0.000541736264728,3.03697643724,15.6283111033,0.0255160469578,0.0866713567703,2.22172485494,5.49816816757,-7.33689546456
1553,"Stephenville, TX",-98.1994026273,16922.8181818,63.7809905778,32.2359544364,69.5807211753,11,0.000651029448118,0.000650009938168,7.9863001808,8.3415059297,0.0255152787192,0.0866696170909,4.15545519263,4.24248753436,-7.33695568157
1554,"Midland, NC",-80.5006219,3073.0,25.6548092417,35.2273656,40.300073224,2,0.000650829808005,0.000650829808005,5.06505767407,6.34823386652,0.0255113662512,0.08666075702,3.24473104884,3.69635328592,-7.33726238157
1555,"Carlisle, PA",-77.1893888,18444.6666667,27.2155116221,40.201824,1.15093872657,12,0.000650812887601,0.00065059457115,5.21684882109,1.07281812371,0.0255110346243,0.0866600060056,3.30378709098,0.14057789337,-7.33728838011
1556,"Macungie, PA",-75.5551858,3074.0,12.6840395838,40.5159304,48.3040230257,2,0.000650618087183,0.000650618087183,3.56146593186,6.95010956933,0.0255072163746,0.0866513588248,2.54034447744,3.87751484965,-7.33758774354
1557,"Lomita, CA",-118.305488254,20000.7692308,3.67976534233,33.7873570231,15.4270250447,13,0.000650426706778,0.000649975000962,1.91827144647,3.92772517428,0.0255034646034,0.0866428617773,1.30284898448,2.73612084446,-7.33788193849
1558,"Mannford, OK",-96.3110658802,3076.0,34.6441931907,36.1911438,38.4245584846,2,0.000650195058518,0.000650195058518,5.88593180309,6.19875459141,0.0254989226933,0.086632574658,3.54513012691,3.64869679904,-7.33823815007
1559,"Madison, WV",-81.82109445,3076.0,43.656570212,38.04135145,43.6105808654,2,0.000650195058518,0.000650195058518,6.60731187489,6.60383077201,0.0254989226933,0.086632574658,3.77635379128,3.77529980131,-7.33823815007
1560,"Brookfield, MO",-93.0735348,4617.66666667,56.6747822278,39.7844687,124.064832564,3,0.000650022219865,0.000649678769942,7.52826555242,11.1384394133,0.0254955333316,0.0866248975852,4.03732935391,4.82080427223,-7.33850401125
1561,"Hartsville, SC",-80.0734005,7695.8,18.7897552829,34.3740431,57.5625744038,5,0.000649788343751,0.000649705033915,4.33471513284,7.58700035612,0.0254909463094,0.0866145072098,2.93331178955,4.05287260659,-7.3388638731
1562,"Dunn, NC",-78.6089028,9251.83333333,39.7913120215,35.3062743,38.8819554035,6,0.00064852485981,0.000648520113131,6.30803551207,6.23553970427,0.0254661512563,0.0865583314577,3.68364859754,3.66053027163,-7.34081022062
1563,"Holland, MI",-86.1090828,33958.7272727,4.98528945585,42.7876022,84.1690303408,22,0.000648398232965,0.000647845245298,2.23277617684,9.1743681167,0.0254636649555,0.086552697481,1.60649146709,4.43282704291,-7.34100549333
1564,"Galena, KS",-94.6396714,3085.0,15.1153117988,37.0758952,37.5008659209,2,0.00064829821718,0.00064829821718,3.88784153468,6.1237950587,0.0254617009876,0.086548246985,2.71570825645,3.62436402393,-7.34115975578
1565,"Delhi, NY",-74.95530145,3087.0,33.7667994355,42.2346685,62.3027824542,2,0.000647878198899,0.000647878198899,5.81092070463,7.89321116239,0.0254534516107,0.0865295520396,3.51947805453,4.13200608698,-7.34180784394
1566,"Santa Monica, CA",-118.491205689,86531.0357143,3.3134010755,34.0226138536,14.8692152441,56,0.000647812230114,0.000647166644173,1.82027499997,3.85606214215,0.0254521557066,0.0865266150456,1.19797517711,2.69929298464,-7.34190967195
1567,"Chanute, KS",-95.4572034,9265.0,96.9847047574,37.6792135,49.9635195528,6,0.000647759341709,0.000647598488937,9.84808127289,7.06848778402,0.0254511167085,0.0865242602587,4.57455328316,3.91129313019,-7.34199131684
1568,"Columbus, WI",-89.0148148,4677.0,34.2790350128,43.339285,34.4934476452,3,0.000647695859957,0.000641436818473,5.8548300584,5.87311226227,0.025449869547,0.0865214336478,3.53453394318,3.54076938267,-7.34208932371
1569,"Haughton, LA",-93.4110049,3123.0,23.8957739384,32.5357073,2.65291273407,2,0.000647685586911,0.000640409862312,4.88833038352,1.62877645307,0.0254496677171,0.0865209762091,3.17370162064,0.975658181313,-7.34210518475
1570,"Point Pleasant, NJ",-74.0757062736,18544.3333333,24.8922673884,40.0746672167,20.8661726621,12,0.000647309395935,0.000647097945464,4.98921510745,4.5679505976,0.0254422757617,0.0865042218276,3.21455720859,3.03812931482,-7.34268617694
1571,"Essex Junction, VT",-73.1109605,9271.0,3.95164769543,44.4906054,5.58930105925,6,0.000647179376551,0.000647179376551,1.98787517099,2.36417026867,0.0254397204495,0.0864984296573,1.37413263002,1.72085424523,-7.34288705838
1572,"San Saba, TX",-98.7104577,3099.0,67.7569974232,31.13072395,88.9251250251,2,0.000645369474024,0.000645369474024,8.23146386879,9.43001193133,0.0254041231698,0.0864177205069,4.21592773743,4.48779472379,-7.34568757723
1573,"Jackson, CA",-120.7741018,4651.0,32.4857921662,38.3488023,71.272526706,3,0.00064502257579,0.00064502257579,5.69963087982,8.44230576952,0.0253972946549,0.0864022340149,3.48080282963,4.26651093347,-7.34622524056
1574,"Ironwood, MI",-90.1685817,6444.5,8.59179954668,46.4545711,161.018067955,4,0.00064496825882,0.000620684304446,2.93117716058,12.6892894976,0.0253962252868,0.0863998086532,2.15080820727,5.08151658201,-7.34630945351
1575,"Orland Park, IL",-87.8539425,51473.7575758,13.2394255953,41.6303103,38.0212654505,33,0.000644688524314,0.000641103380717,3.63860214853,6.16613861752,0.0253907172863,0.0863873157889,2.58319916553,3.63814562032,-7.34674326585
1576,"Phillipsburg, NJ",-75.1883328,15638.3,21.6377379433,40.69440104,54.2318335054,10,0.00064328547982,0.000639455695312,4.65163819996,7.36422660606,0.0253630731541,0.0863246016375,3.07443891724,3.99326807008,-7.3489219512
1577,"Salmon, ID",-113.6524223,3112.0,25.8776746825,45.271867,192.424338344,2,0.000642673521851,0.000642673521851,5.08701038749,13.8717100007,0.0253510063282,0.0862972193995,3.25338061561,5.2597030289,-7.34987370474
